,User review,Review date,Star review,Text length,Has media,Has answer,Written by bot
812,"очень качественная вещь, всем рекомендую!",2024-10-06,5,52,1,0,1
813,"все понравилось, товар соответствует описанию.",2024-10-05,5,58,0,0,1
814,"товар пришел с небольшим дефектом, но всё равно использую.",2024-10-04,3,68,1,0,1
815,"заказ пришел вовремя, товар отличный, но ожидал лучшего качества.",2024-10-03,4,76,0,0,1
816,"быстрая доставка, товар качественный, всем рекомендую!",2024-10-02,5,60,1,1,1
817,"доставка не быстрая, но товар вполне устраивает.",2024-10-01,4,59,0,0,1
818,"товар отличного качества, в следующий раз снова закажу.",2024-09-30,5,65,1,1,1
819,"качество нормальное, но доставка немного задержалась.",2024-09-29,4,62,0,1,1
820,"очень хорошее качество за эту цену, всем советую!",2024-09-28,5,58,1,1,1
821,"товар пришел в целости, но ожидал большего по качеству.",2024-09-27,3,72,0,1,1
822,"очень качественная упаковка, товар не поврежден.",2024-09-26,5,60,1,0,1
823,"доставка была медленной, но товар хороший.",2024-09-25,4,56,0,1,1
824,"товар полностью соответствует описанию, супер!",2024-09-24,5,52,1,0,1
825,"качество товара отличное, но немного не подошел по размеру.",2024-09-23,4,72,0,1,1
826,"заказал несколько товаров, всё пришло в лучшем виде!",2024-09-22,5,64,1,1,1
827,"покупкой очень доволен, товар соответствует описанию.",2024-09-21,5,63,0,1,1
828,"все отлично, товар оправдал ожидания.",2024-09-20,5,53,1,0,1
829,"доставка была быстрая, но качество товара могло быть лучше.",2024-09-19,4,73,0,1,1
830,"товар хорошего качества, однако упаковка могла бы быть лучше.",2024-09-18,4,75,1,0,1
831,"очень доволен покупкой, товар качественный и удобный.",2024-09-17,5,64,0,0,1
832,"все замечательно, товар пришел без повреждений.",2024-09-16,5,58,1,1,1
833,"доставили быстро, но качество товара оставляет желать лучшего.",2024-09-15,3,74,0,1,1
834,"все как обещано, товар хороший, доставка быстрая.",2024-09-14,5,61,1,0,1
835,"покупка не разочаровала, товар полностью соответствует описанию.",2024-09-13,5,70,0,1,1
836,"качество товара хорошее, но ожидал быструю доставку.",2024-09-12,4,68,1,0,1
837,"товар хороший, но немного не соответствует ожиданиям.",2024-09-11,4,71,0,1,1
838,товар пришел вовремя и в хорошем состоянии.,2024-09-10,5,60,1,1,1
839,"товар соответствует ожиданиям, но доставка была немного долгой.",2024-09-09,4,74,0,0,1
840,"очень доволен товаром, все как в описании.",2024-09-08,5,56,1,0,1
841,"заказал второй раз, всё на высшем уровне.",2024-09-07,5,54,0,1,1
842,"качество товара отличное, но упаковка могла быть более надежной.",2024-09-06,4,75,1,1,1
843,"очень хороший товар, соответствующий заявленным характеристикам.",2024-09-05,5,72,0,1,1
844,"товар хороший, но доставка затянулась.",2024-09-04,3,64,1,0,1
845,"очень удобная покупка, товар просто отличный.",2024-09-03,5,60,0,1,1
846,"товар соответствует описанию, но ожидал бы лучшую упаковку.",2024-09-02,4,74,1,0,1
847,"все хорошо, но доставка немного опоздала.",2024-09-01,4,61,0,0,1
858,"все отлично, товар соответствует описанию и доставлен быстро.",2024-08-31,5,75,1,1,1
859,"качество товара отличное, но доставка была очень медленной.",2024-08-30,4,75,0,1,1
860,"товар хороший, но ожидал большего по качеству.",2024-08-29,4,66,1,0,1
861,"покупка оправдала ожидания, товар пришел в срок.",2024-08-28,5,61,0,0,1
863,"товар хороший, но упаковка была повреждена.",2024-08-26,3,69,0,0,1
864,"доставка быстрая, товар соответствует описанию, но немного был поврежден.",2024-08-25,4,83,1,1,1
865,"все как в описании, очень доволен покупкой.",2024-08-24,5,56,0,0,1
866,"качество товара хорошее, но доставка была не такой быстрой, как ожидалось.",2024-08-23,4,76,1,1,1
867,отличный товар! все пришло вовремя и в хорошем состоянии.,2024-08-22,5,70,0,1,1
868,"очень качественный товар, всё пришло вовремя.",2024-08-21,5,58,1,1,1
869,"товар не плохой, но ожидал большего по функционалу.",2024-08-20,3,68,0,0,1
870,"покупкой доволен, товар пришел в хорошем состоянии.",2024-08-19,5,60,1,1,1
871,"хорошее качество товара, но доставка немного затянулась.",2024-08-18,4,72,0,1,1
872,"товар соответствует описанию, всё хорошо, спасибо.",2024-08-17,5,57,1,0,1
873,"товар отличный, но упаковка была не очень надежной.",2024-08-16,4,71,0,1,1
874,"очень доволен покупкой, товар полностью оправдал ожидания.",2024-08-15,5,70,1,1,1
875,"товар хороший, но доставка могла бы быть быстрее.",2024-08-14,4,69,0,1,1
876,"отличный товар, быстро пришел, в хорошем состоянии.",2024-08-13,5,63,1,0,1
877,"все отлично, но упаковка могла быть лучше.",2024-08-12,4,60,0,0,1
878,"товар хорошего качества, всё пришло в срок.",2024-08-11,5,59,1,0,1
879,"заказывал уже несколько раз, всё всегда на высшем уровне.",2024-08-10,5,70,0,1,1
880,"товар хороший, но доставка была немного медленной.",2024-08-09,4,71,1,0,1
881,товар соответствует описанию. все отлично!,2024-08-08,5,56,0,1,1
882,"покупка оправдала мои ожидания, товар отличный!",2024-08-07,5,64,1,1,1
883,"доставка была не быстрая, но товар хороший.",2024-08-06,4,65,0,0,1
884,"все как в описании, рекомендую!",2024-08-05,5,44,1,1,1
885,"качество отличное, но упаковка оставляет желать лучшего.",2024-08-04,4,72,0,1,1
886,"довольна покупкой, товар соответствует ожиданиям.",2024-08-03,5,64,1,0,1
887,"товар нормальный, но доставка заняла больше времени, чем я ожидал.",2024-08-02,4,76,0,1,1
888,"очень доволен покупкой, всё соответствует описанию.",2024-08-01,5,66,1,0,1
889,"доставка была быстрой, но товар немного не оправдал ожидания.",2024-07-31,3,74,0,0,1
890,"покупкой очень доволен, буду заказывать снова!",2024-07-30,5,61,1,1,1
891,"товар хороший, но немного затянулась доставка.",2024-07-29,4,67,0,0,1
892,"заказываю второй раз, всё отлично, товар соответствует описанию.",2024-07-28,5,73,1,1,1
893,"отличное качество, но упаковка могла бы быть получше.",2024-07-27,4,71,0,0,1
894,"всё прошло хорошо, товар пришел вовремя.",2024-07-26,5,49,1,1,1
895,"довольна товаром, но доставка была задержана.",2024-07-25,4,64,0,0,1
896,"очень понравился товар, буду заказывать снова.",2024-07-24,5,57,1,1,1
897,"товар соответствует описанию, но доставили позже, чем ожидал.",2024-07-23,4,74,0,0,1
898,"все как всегда, качественно и быстро.",2024-07-22,5,48,1,1,1
899,"доставили вовремя, но упаковка была повреждена.",2024-07-21,3,72,0,1,1
900,"качество товара на высоте, рекомендую!",2024-07-20,5,49,1,1,1
901,"покупка удалась, товар понравился, всё как в описании.",2024-07-19,5,69,0,0,1
902,"не первый раз заказываю, качество на высоте!",2024-07-18,5,55,1,1,1
903,"доставили вовремя, товар хороший, но немного не подошел по размеру.",2024-07-17,4,79,0,0,1
904,"очень довольна товаром, оправдал все ожидания.",2024-07-16,5,62,1,1,1
905,"товар нормальный, но ожидал немного больше от качества.",2024-07-15,4,71,0,0,1
906,"довольна покупкой, все пришло в срок, качество отличное.",2024-07-14,5,70,1,0,1
908,"доставили быстро, качество отличное.",2024-07-12,5,47,1,1,1
909,"все прошло хорошо, товар пришел вовремя.",2024-07-11,5,49,0,1,1
910,"не понравился товар, ожидал большего.",2024-07-10,2,61,1,1,1
911,"хороший товар за свою цену, доставка без задержек.",2024-07-09,4,67,0,1,1
912,"все устраивает, товар качественный и доставка быстрая.",2024-07-08,5,65,1,0,1
913,"очень довольна покупкой, товар соответствует описанию.",2024-07-07,5,69,0,1,1
914,"не первый раз заказываю, все всегда на высоте.",2024-07-06,5,57,1,0,1
915,"доставка задержалась, но товар хороший.",2024-07-05,4,65,0,0,1
916,"все понравилось, отличный товар, буду заказывать снова.",2024-07-04,5,74,1,1,1
917,"покупка оправдала ожидания, товар отличный.",2024-07-03,5,58,0,0,1
918,"товар хороший, но упаковка была немного повреждена.",2024-07-02,4,60,0,1,1
919,"доставили быстро, качество отличное, рекомендую!",2024-07-01,5,67,1,1,1
920,"хороший товар, но цена могла бы быть чуть ниже.",2024-06-30,4,63,0,1,1
921,отличное качество! фото полностью соответствует описанию.,2024-06-29,5,74,1,1,1
922,"немного задержалась доставка, но товар очень хороший.",2024-06-28,4,67,0,0,1
926,"посылка пришла раньше срока, очень доволен покупкой!",2024-07-02,5,72,1,1,1
927,"цена чуть выше ожиданий, но качество компенсирует.",2024-07-01,4,67,0,1,1
928,"товар соответствует описанию, но упаковка была повреждена.",2024-06-30,4,74,0,1,1
929,"очень доволен покупкой, но хотелось бы быстрее доставку.",2024-06-29,4,76,1,1,1
930,"лучший товар в этой категории, качество на высоте!",2024-06-28,5,69,1,0,1
931,"инструкция к товару была не совсем понятной, но в целом доволен.",2024-06-27,4,82,0,0,1
932,"качество приятно удивило, рекомендую этот товар!",2024-06-26,5,63,1,0,1
943,"упаковка была отличной, товар пришел в идеальном состоянии!",2024-06-25,5,78,1,1,1
944,"цены приятные, но хотелось бы больше вариантов доставки.",2024-06-24,4,77,0,0,1
945,отличный выбор! все соответствует фото и описанию.,2024-06-23,5,72,1,0,1
946,"качество высокое, но доставка немного дороговата.",2024-06-22,4,71,0,1,1
947,"продавец общительный, товар пришел вовремя, все супер!",2024-06-21,5,79,1,0,1
948,"заказываю уже не в первый раз, всегда доволен!",2024-06-20,5,66,1,1,1
952,"доставка быстрая, качество товара на высоте, все отлично!",2024-06-19,5,79,1,1,1
953,"цены разумные, но хотелось бы чуть более быструю доставку.",2024-06-18,4,76,0,0,1
954,"всё на высшем уровне! качество отличное, советую к покупке.",2024-06-17,5,77,1,0,1
955,"упаковка была немного повреждена, но сам товар без дефектов.",2024-06-16,4,79,0,0,1
956,"очень удобный и полезный товар, не пожалел о покупке!",2024-06-15,5,74,1,1,1
957,"продавец доброжелательный, быстро отправил заказ, все супер!",2024-06-14,5,83,1,1,1
958,очень доволен покупкой! всё соответствует описанию.,2024-07-10,5,62,1,0,1
959,"быстрая доставка, качество на высоте, рекомендую!",2024-07-09,5,67,0,1,1
960,"товар отличный, упакован хорошо. буду заказывать еще!",2024-07-08,5,72,1,0,1
961,"долго выбирал, но не пожалел. все идеально!",2024-07-07,5,57,0,1,1
962,"хорошее качество, доставка вовремя. всем советую!",2024-07-06,5,67,1,0,1
963,не ожидал такого отличного качества за такую цену!,2024-07-05,5,70,1,1,1
964,"всё супер! доставка мгновенная, товар соответствует описанию.",2024-07-04,5,82,0,0,1
965,"качество выше всех ожиданий, рекомендую к покупке!",2024-07-03,5,66,1,1,1
966,"очень хороший товар, по такой цене просто находка!",2024-07-02,5,64,0,0,1
967,"отличный сервис, вежливый продавец. доволен покупкой!",2024-07-01,5,71,1,1,1
968,"быстрая доставка, всё в лучшем виде! спасибо!",2024-06-30,5,59,1,1,1
969,очень крутой товар! прямо как на фото!,2024-06-29,5,53,0,0,1
970,"отличный продукт, качество порадовало!",2024-07-11,5,50,1,0,1
971,"доставили вовремя, упаковка надежная, доволен!",2024-07-10,5,64,0,0,1
972,"очень рад покупке, всё работает как надо!",2024-07-09,5,58,1,0,1
973,"быстро доставили, без нареканий. советую!",2024-07-08,5,56,1,0,1
974,прекрасное качество за свою цену!,2024-07-07,5,42,0,1,1
975,"лучший выбор, доволен покупкой!",2024-07-06,5,42,1,1,1
976,"товар супер, продавец вежливый, рекомендую!",2024-07-05,5,59,0,0,1
977,"приятно удивлен качеством, 5 звёзд!",2024-07-04,5,49,1,1,1
978,"всё соответствует описанию, рекомендую!",2024-07-03,5,55,0,0,1
979,"очень доволен покупкой, товар отличный!",2024-07-02,5,54,1,0,1
980,"доставка быстрая, упаковка надежная, товар супер!",2024-07-01,5,67,1,0,1
981,качество огонь! спасибо за отличный сервис!,2024-06-30,5,54,0,0,1
982,лучший товар за свою цену! 5 звёзд!,2024-06-29,5,48,1,0,1
983,"доставили вовремя, качество соответствует, доволен!",2024-06-28,5,64,1,1,1
984,"доставка была быстрой, качество товара отличное!",2024-07-12,5,60,1,0,1
985,"товар полностью оправдал ожидания, рекомендую!",2024-07-11,5,58,0,0,1
986,"очень рад покупке, всё работает без нареканий!",2024-07-10,5,60,1,0,1
987,прекрасное обслуживание и качественный товар!,2024-07-09,5,56,0,1,1
988,лучшая покупка за последнее время! спасибо!,2024-07-08,5,54,1,1,1
989,"доставили быстро, товар упакован отлично, рекомендую!",2024-07-07,5,67,0,1,1
990,"хороший магазин, товар качественный, буду заказывать ещё!",2024-07-06,5,70,1,1,1
991,"лучшее соотношение цены и качества, очень доволен!",2024-07-05,5,62,0,1,1
992,"товар превзошёл мои ожидания, 5 звёзд!",2024-07-04,5,48,1,1,1
993,"доставка молниеносная, качество супер!",2024-07-03,5,44,0,0,1
994,"упаковка хорошая, товар соответствует описанию.",2024-07-02,5,56,1,0,1
995,"отличное качество, всё на высшем уровне!",2024-07-01,5,50,1,1,1
996,"очень быстрая доставка, товар просто великолепен!",2024-03-08,5,54,0,0,1
997,товар полностью соответствует заявленным характеристикам. рекомендую!,2024-03-07,5,69,1,1,1
998,"качество на высоте, приятно удивлен! все как в описании.",2024-03-06,5,58,0,1,1
999,"товар пришел быстро, в идеальном состоянии, полностью оправдал ожидания.",2024-03-05,5,74,1,0,1
1000,"превосходное качество! очень доволен покупкой, точно буду заказывать снова.",2024-03-04,5,74,0,1,1
1001,"отличная вещь! все работает как нужно, доставка в срок. очень доволен.",2024-03-03,5,67,0,0,1
1002,очень качественный товар. пришел быстро и в идеальном состоянии. рекомендую!,2024-03-02,5,72,1,0,1
1003,"все отлично! продукт полностью оправдал мои ожидания, работает без нареканий.",2024-03-01,5,80,1,1,1
1004,"качество на высоте, товар очень понравился. все как описано, работает прекрасно.",2024-02-29,5,76,0,1,1
1005,"отличная покупка! все пришло в целости, товар идеальный, очень доволен.",2024-02-28,5,75,1,0,1
1006,"продукт качественный и надежный. товар пришел в срок, рад покупке!",2024-03-09,5,75,0,1,1
1007,"очень доволен покупкой! все соответствует описанию, качество отличное.",2024-03-10,5,74,1,1,1
1008,быстрая доставка и отличное качество. превзошло мои ожидания.,2024-03-11,5,68,0,0,1
1009,"качество на высшем уровне, упаковка надежная. весь процесс покупки был удобным.",2024-03-12,5,79,1,1,1
1010,"все работает отлично, товар соответствует описанию. очень доволен покупкой!",2024-03-13,5,75,0,0,1
1011,"товар пришел быстро, качественный и удобный. абсолютно удовлетворен покупкой.",2024-03-14,5,74,1,0,1
1012,качество на высоте! все соответствует описанию. очень доволен выбором.,2024-03-15,5,71,0,1,1
1013,"быстро доставили, товар соответствует описанию, в целом доволен покупкой.",2024-03-16,5,74,1,0,1
1014,"товар очень качественный, пришел быстро, не разочаровал! рекомендую всем.",2024-03-17,5,74,0,0,1
1015,"все как в описании, доставка быстрая, упаковка надежная. очень доволен покупкой.",2024-03-18,5,80,1,1,1
1016,"очень доволен покупкой! качество на высшем уровне, доставка была быстрой.",2024-03-19,5,74,0,1,1
1017,"товар пришел вовремя, идеально упакован. все работает, как и ожидалось!",2024-03-20,5,72,1,0,1
1018,"отличная покупка! товар соответствует описанию, все супер.",2024-03-21,5,60,0,1,1
1019,очень быстро доставили! продукт соответствует заявленным характеристикам.,2024-03-22,5,74,1,0,1
1020,"товар просто отличен! сработал идеально, рекомендую всем друзьям.",2024-03-23,5,72,0,1,1
1021,"все как в описании, товар качественный, доставка прошла без проблем. очень доволен.",2024-03-24,5,81,1,0,1
1022,"довольна покупкой! все на высшем уровне, качество отличное.",2024-03-25,5,66,0,1,1
1023,качество и цена соответствуют. покупка прошла успешно. очень довольна.,2024-03-26,5,70,1,1,1
1024,"быстрая доставка, отличное качество товара. все как ожидалось!",2024-03-27,5,68,0,0,1
1025,"очень хороший товар, полностью удовлетворяет мои потребности. советую!",2024-03-28,5,75,1,1,1
1026,"товар просто замечательный! качество отличное, доставка быстрая.",2024-03-29,5,70,0,1,1
1027,очень доволен покупкой! продукт полностью оправдал мои ожидания.,2024-03-30,5,73,1,1,1
1028,"все отлично! продукт соответствует описанию, доставили вовремя.",2024-03-31,5,70,0,0,1
1029,"очень хорошее качество! все как в описании, доставка в срок. рекомендую!",2024-04-01,5,75,1,1,1
1030,товар пришел быстро и в отличном состоянии. совсем не разочаровал!,2024-04-02,5,74,0,1,1
1031,очень доволен покупкой. прекрасное качество и быстрая доставка.,2024-04-03,5,68,1,1,1
1032,"очень качественный товар! все пришло быстро, идеально упаковано.",2024-04-04,5,72,0,1,1
1033,"товар отличный, доставка быстрая, все как в описании. очень доволен.",2024-04-05,5,74,1,0,1
1034,"превосходное качество! все соответствует описанию, товар работает идеально.",2024-04-06,5,78,0,0,1
1035,очень доволен покупкой! продукт превзошел мои ожидания. рекомендую всем!,2024-04-07,5,77,1,0,1
1036,"отличное качество, все как в описании! быстрая доставка и надежная упаковка.",2024-04-08,5,76,0,1,1
1037,"товар пришел вовремя, качество на высоте, очень доволен покупкой.",2024-04-09,5,72,1,0,1
1038,"прекрасный товар, качество на высшем уровне. порекомендую друзьям.",2024-04-10,5,73,0,1,1
1039,"товар превосходный, доставили очень быстро. очень доволен своей покупкой!",2024-04-11,5,75,1,1,1
1040,"очень хорошее качество! все пришло в срок, товар полностью соответствует ожиданиям.",2024-04-12,5,84,0,0,1
1041,"превосходное качество! продукт оправдал все мои ожидания, обязательно куплю еще.",2024-04-13,5,82,1,0,1
1042,"очень качественная вещь, быстро доставили. очень доволен покупкой, советую!",2024-04-14,5,76,0,1,1
1043,"все просто отлично! качество товара на высшем уровне, доставка быстрая.",2024-04-15,5,74,1,0,1
1044,"очень доволен покупкой! качество соответствует заявленному, доставка была быстрой.",2024-04-16,5,79,0,1,1
1045,"товар великолепный! все как в описании, работает идеально. очень доволен покупкой!",2024-04-17,5,80,1,1,1
1046,"прекрасное качество! всё идеально подошло, доставка быстрая и без проблем.",2024-04-18,5,74,0,1,1
1047,"очень хорошая покупка! товар соответствует описанию, все работает отлично.",2024-04-19,5,73,1,0,1
1048,"очень доволен! качество товара отличное, доставили быстро. спасибо за отличное обслуживание!",2024-04-20,5,82,0,1,1
1049,"товар отличный! превосходит ожидания, доставка без задержек.",2024-04-21,5,68,1,0,1
1050,"все отлично! качество на высшем уровне, товар доставлен вовремя.",2024-04-22,5,70,0,1,1
1051,"очень довольна покупкой! товар оправдал все мои ожидания, качественный и функциональный.",2024-04-23,5,84,1,1,1
1052,отличное качество и быстрая доставка! продукт полностью соответствует описанию.,2024-04-24,5,76,0,1,1
1053,"прекрасный товар! всё пришло в целости и сохранности, качество отличное.",2024-04-25,5,73,1,1,1
1054,"очень довольна покупкой! качество товара замечательное, доставка была быстрой.",2024-04-26,5,78,0,1,1
1055,"товар отличный! качество на высшем уровне, доставили вовремя, все как в описании.",2024-04-27,5,80,1,0,1
1056,очень довольна покупкой! товар полностью соответствует заявленному описанию.,2024-04-28,5,76,0,1,1
1057,"прекрасный товар, отличное качество! всё пришло в срок и в идеальном состоянии.",2024-04-29,5,83,1,0,1
1058,очень качественный продукт! доставка быстрая и без проблем. всё как обещано.,2024-04-30,5,76,0,0,1
1059,"товар на высшем уровне! все идеально подошло, сервис отличный.",2024-05-01,5,71,1,0,1
1060,"очень понравился товар! качество на высоте, доставка быстрая.",2024-05-02,5,69,0,0,1
1061,"очень доволен покупкой! продукт соответствует описанию, качество отличное.",2024-05-03,5,76,1,0,1
1062,"товар замечательный! очень качественный, доставка без задержек.",2024-05-04,5,70,0,1,1
1063,все отлично! качество товара на высшем уровне. рекомендую всем!,2024-05-05,5,74,1,1,1
1064,"очень довольна покупкой! все соответствует описанию, работает без нареканий.",2024-05-06,5,80,0,0,1
1065,"товар превосходный! все пришло в целости и сохранности, качество отличное.",2024-05-07,5,77,1,0,1
1066,"очень качественный товар, всё как на картинке. доставка была быстрой и аккуратной.",2024-05-28,5,86,0,0,1
1067,превосходное качество! товар пришел в идеальном состоянии и быстро. рекомендую.,2024-05-29,5,82,1,1,1
1068,"очень доволен покупкой! продукт на высшем уровне, доставка быстрая и без задержек.",2024-05-30,5,81,0,0,1
1069,"прекрасный товар! всё соответствует описанию, качество на высоте. доставили быстро.",2024-06-01,5,84,1,0,1
1070,очень хороший товар! превосходное качество и быстрая доставка. все пришло в срок.,2024-06-02,5,84,0,0,1
1071,"отличный товар! доставили быстро, товар соответствует описанию, качество на высоте.",2024-06-03,5,84,1,1,1
1072,"очень доволен покупкой! все как на фото, доставка без проблем, товар отличный.",2024-06-04,5,81,0,0,1
1073,"товар замечательный! качество отличное, доставка быстрая. очень доволен покупкой.",2024-06-05,5,80,1,0,1
1074,"отличное качество! доставка без задержек, товар пришел в идеальном состоянии.",2024-06-06,5,77,0,0,1
1075,"очень доволен! все как описано, качество товара на высшем уровне, доставка быстрая.",2024-06-07,5,83,1,1,1
1076,товар превзошел все ожидания! очень хорошее качество и быстрая доставка. рекомендую!,2024-06-08,5,86,0,1,1
1077,"очень доволен покупкой! отличное качество, всё пришло вовремя, без повреждений.",2024-06-09,5,80,1,0,1
1078,"прекрасный товар, соответствует описанию, доставка быстрая. всем рекомендую.",2024-06-10,5,77,0,1,1
1079,"отличное качество и быстрая доставка! все как на картинке, очень доволен покупкой.",2024-06-11,5,80,1,1,1
1080,"очень доволен покупкой! всё пришло вовремя и в идеальном состоянии, качество отличное.",2024-06-12,5,85,0,1,1
1081,товар замечательный! превосходное качество и быстрая доставка. очень доволен покупкой.,2024-06-13,5,84,1,1,1
1082,"качество отличное, товар пришел вовремя, доставка была быстрой. очень рекомендую!",2024-06-14,5,79,0,1,1
1083,"очень доволен покупкой! все как на картинке, доставили вовремя, товар в отличном состоянии.",2024-06-15,5,90,1,1,1
1084,"товар соответствует ожиданиям, доставили быстро и в отличном состоянии. очень доволен.",2024-06-16,5,84,0,1,1
1085,"прекрасный товар! все как описано, качество отличное, доставка быстрая. очень рекомендую.",2024-06-17,5,87,1,1,1
1086,"очень доволен покупкой! все пришло быстро, товар в отличном состоянии, рекомендую!",2024-06-18,5,84,0,0,1
1087,"качество на высоте! всё идеально, доставка быстрая. очень доволен покупкой.",2024-06-19,5,80,1,0,1
1088,"товар оправдал все ожидания! качество отличное, доставка быстрая и без повреждений.",2024-06-20,5,84,0,1,1
1089,"очень качественный товар! все как описано, доставка быстрая, пришло вовремя. рекомендую.",2024-06-21,5,87,1,1,1
1090,"отличное качество! все пришло быстро, без повреждений. очень доволен покупкой!",2024-06-22,5,81,0,0,1
1091,"прекрасный товар, соответствующий описанию. всё как на картинке, доставка без задержек.",2024-06-23,5,85,1,0,1
1092,"очень доволен покупкой! все отлично, доставка быстрая, товар пришел без повреждений.",2024-06-24,5,85,0,1,1
1093,"товар отличного качества, доставка быстрая и аккуратная. очень доволен покупкой.",2024-06-25,5,84,1,0,1
1094,"прекрасный товар! качество на высоте, доставка быстрая, все пришло в срок.",2024-06-26,5,82,0,0,1
1095,"отличный товар! все пришло быстро, в идеальном состоянии. очень рекомендую всем!",2024-06-27,5,83,1,1,1
1096,"продукт просто супер! качество отличное, доставка была молниеносной. буду заказывать еще!",2024-06-28,5,95,0,1,1
1097,"очень доволен покупкой! всё соответствует описанию, доставка без задержек. спасибо продавцу!",2024-06-29,5,104,1,0,1
1098,"отличный сервис! качество на высоте, товар полностью оправдал ожидания. советую всем!",2024-06-30,5,102,0,1,1
1099,"доставка прошла идеально! упаковка надежная, товар оригинальный. рекомендую продавца!",2024-07-01,5,98,1,1,1
1100,"купил впервые и остался в восторге! всё быстро, чётко и без нареканий. буду заказывать ещё.",2024-07-02,5,109,0,1,1
1101,"качество товара превзошло мои ожидания! всё идеально, рекомендую к покупке.",2024-07-03,5,96,0,0,1
1102,"очень доволен! товар качественный, упаковка надёжная, доставка заняла всего два дня.",2024-07-04,5,106,1,0,1
1103,"не ожидал такого хорошего качества за такую цену! буду заказывать снова, спасибо!",2024-07-05,5,108,0,1,1
1104,"быстрая доставка, отличное качество и приятное обслуживание. покупкой очень доволен!",2024-07-06,5,109,1,1,1
1105,"просто шикарный товар! всё соответствует описанию, упаковка была очень аккуратной.",2024-07-07,5,105,0,0,1
1106,"товар полностью оправдал ожидания! доставка очень быстрая, рекомендую всем!",2024-07-08,5,98,0,1,1
1107,"заказ пришёл в срок, всё отлично! качество товара на высоте, буду заказывать ещё.",2024-07-09,5,108,1,1,1
1108,"давно искал такой товар! всё пришло быстро, качество отличное. спасибо продавцу!",2024-07-10,5,105,0,0,1
1109,"очень рад покупке! всё соответствует описанию, доставка была даже быстрее, чем ожидал.",2024-07-11,5,111,1,0,1
1110,"отличный сервис и быстрая доставка! товар без дефектов, хорошо упакован. советую!",2024-07-12,5,104,0,1,1
1111,"заказ пришёл вовремя, всё соответствует описанию. доволен покупкой, спасибо!",2024-07-13,5,102,0,1,1
1112,"очень качественный товар, превзошёл мои ожидания! доставка оперативная, всё супер!",2024-07-14,5,106,1,0,1
1113,"купил в подарок и не пожалел! товар отличного качества, доставили очень быстро.",2024-07-15,5,109,0,1,1
1114,"упаковка хорошая, товар пришёл без повреждений. всё работает как надо, доволен!",2024-07-16,5,107,1,1,1
1115,"доставка заняла всего пару дней! качество отличное, работает без нареканий. спасибо!",2024-07-17,5,109,0,0,1
1116,"товар отличный, всё как в описании. доставка была быстрой, рекомендую к покупке!",2024-07-18,5,103,0,1,1
1117,"получил заказ, всё идеально! качество высокое, работает исправно, буду заказывать ещё.",2024-07-19,5,113,1,1,1
1118,"очень понравился товар! надёжный, удобный и стильный. доставка пришла вовремя!",2024-07-20,5,108,0,1,1
1119,"всё супер! отличный сервис, быстрая отправка и качественный товар. очень доволен покупкой!",2024-07-21,5,116,1,0,1
1120,"покупкой доволен! товар пришёл быстро, упаковка надёжная, соответствует заявленному качеству.",2024-07-22,5,115,0,1,1
1121,"приятно удивлён качеством! всё соответствует описанию, доставка без задержек.",2024-07-23,5,104,0,1,1
1122,"заказываю уже второй раз, и снова всё на высшем уровне! спасибо за отличный товар.",2024-07-24,5,111,1,0,1
1123,"хороший товар, соответствует описанию. упаковка крепкая, доставка была оперативной.",2024-07-25,5,109,0,1,1
1124,"не разочарован! всё пришло быстро, работает отлично. продавец честный, рекомендую!",2024-07-26,5,112,1,1,1
1125,"товар стоящий! удобный, надёжный, качественный. упаковка аккуратная, без повреждений.",2024-07-27,5,114,0,0,1
1126,"качество отличное! все как в описании, доставка быстрая. очень доволен покупкой!",2024-07-28,5,108,0,0,1
1127,"все супер! приятно держать в руках, выполнено качественно. пришло без повреждений.",2024-07-29,5,111,1,1,1
1128,"быстрая доставка, товар соответствует заявленным характеристикам. покупкой доволен!",2024-07-30,5,109,0,1,1
1129,"прекрасное качество! очень удобный в использовании, соответствует описанию. рекомендую!",2024-07-31,5,112,1,1,1
1130,"товар достойный, оправдал ожидания. доставка заняла пару дней, что приятно удивило.",2024-08-01,5,110,0,1,1
1131,"продукт соответствует описанию. быстрая доставка, всё пришло в целости и сохранности.",2024-08-02,5,112,0,1,1
1132,"качество на высоте! долго выбирал, и не пожалел. покупкой доволен, рекомендую всем!",2024-08-03,5,111,1,0,1
1133,"заказ пришёл быстро, но упаковка была слегка повреждена. сам товар отличный, работает хорошо.",2024-08-04,4,117,0,0,1
1134,"хороший товар, но ожидал немного большего. в целом соответствует описанию, доставка нормальная.",2024-08-05,4,118,1,0,1
1135,"среднее качество. работает, но внешний вид не идеальный. доставка была долгой.",2024-08-06,3,106,0,1,1
1136,"все отлично! доставка заняла всего два дня, товар соответствует описанию. очень доволен!",2024-08-07,5,114,0,1,1
1137,"товар нормальный, но не совсем соответствует моим ожиданиям. работает, но выглядит дешевле.",2024-08-08,4,121,1,0,1
1138,"заказ пришёл с небольшой задержкой. в целом качество хорошее, но упаковка могла быть лучше.",2024-08-09,4,119,0,0,1
1139,"качество так себе. работает, но внешний вид оставляет желать лучшего. цена явно завышена.",2024-08-10,3,115,1,0,1
1140,"разочарован. товар отличается от фото, качество посредственное. доставка была долгой.",2024-08-11,2,112,0,0,1
